% Model:              zero-angle.mph
% Version:            COMSOL 5.3.1.275
% Date:               May 12 2020, 00:31
% Dimension:          3
% Nodes:              18527
% Expressions:        4
% Description:        Temperature, Mach number, Pressure, Density
% Length unit:        mm
% x                       y                        z                        T (K)                    hmnf.Ma (1)              p (Pa)                   hmnf.rho (kg/m^3)
7.730829471478173         50.800000000000004       32.07583203054011        293.1764889907771        1.6002740562605482       45399.01485430064        0.5395545914722664
12.699432405542028        47.31982870578276        36.20977149600052        293.1867238416641        1.6001950109891858       45399.158828461805       0.5395374672021299
13.984613002993946        50.800000000000004       28.259800049352815       293.18290562247506       1.600225656957753        45397.91758163028        0.5395297422307958
18.753810096786303        46.143344758999774       31.476769644991418       293.1962251056465        1.6001487310115874       45399.717804179054       0.5395266258711391
3.779591269503927         38.30367236917439        50.800000000000004       293.19986762103747       1.6000402055123468       45390.69100798747        0.5394126507665512
5.658280767027378         40.495420531035656       46.824204926209674       293.20217901864095       1.6001007266237939       45401.581435371656       0.5395378167630291
0.7171198026401754        50.800000000000004       32.61050868008083        293.1846150621811        1.600217914281111        45397.363653422064       0.5395200133539693
5.902051924221695         46.472334729935916       38.091666636889315       293.18684763172035       1.6001996962235503       45402.293258232756       0.5395744899021628
25.400000000000002        28.469715113147277       38.83847377781747        293.15358445556876       1.6001993155788565       45395.73561794905        0.5395577718410351
21.60533131499416         32.02359310530986        40.93777112757866        293.1902125527683        1.6001651249141235       45412.07887778935        0.5396845911553727
25.400000000000002        33.92966847252827        39.15114737905341        293.17768770758937       1.6001722601341926       45393.97196930792        0.5394924523608229
21.781124091691535        35.895143071738026       36.109661137698204       293.1928584928792        1.6001790991466176       45405.90276063433        0.5396063234063084
21.60533131499416         29.183511463865447       34.491155435433          293.18313454815166       1.6002600776398404       45423.99062187634        0.5398391847164757
25.400000000000002        39.42633288924405        35.88856833143817        293.1906734102327        1.6001314102545359       45392.24637064187        0.5394480504454436
-6.361785333557547        50.800000000000004       44.59073530092079        293.20853055099127       1.6000589494928323       45395.213706587565       0.5394504587992064
-3.6285714285714357       50.80000000000001        50.80000000000001        293.2154211950604        1.6000056962431832       45393.3264746928         0.5394153553181201
-0.029602275808772595     45.497513844051724       46.62225663587214        293.20848734447003       1.6000575246552624       45395.3780100758         0.5394524907792664
-14.08418679346109        50.800000000000004       44.13123112216057        293.20681169053125       1.6000701968507556       45395.505238141406       0.5394570856215466
-10.88571428571429        50.800000000000004       50.800000000000004       293.2124979579901        1.6000250804119598       45393.71157788818        0.5394253094024913
-6.499843446945869        45.759009706489394       46.54869683854437        293.2105155097843        1.6000478828578621       45395.86680806105        0.5394545678877111
-2.823712030816356        50.800000000000004       38.68629507399836        293.1945168728385        1.6001524460547583       45396.83838939062        0.5394955503682441
-0.22522744582211063      46.537107122796755       42.44451327174427        293.2005529068475        1.6001172738085          45399.77862186172        0.539519384903629
-8.53045338010206         50.800000000000004       39.18093705731865        293.19727617372786       1.6001313001871544       45396.076271104735       0.539481416215919
-6.18512672712137         47.07844673171446        42.297393677088735       293.2020299082188        1.600102587013573        45397.65110733127        0.53949138436936
-0.00838010645309405      47.05119185860593        36.76486232550658        293.18838290725586       1.6001889809698178       45400.24307095666        0.539547299516555
1.4572756439964705        40.28894330738395        45.413850296858826       293.20160904967247       1.6001187945840385       45401.04431619518        0.5395324826327675
0.16602289420456542       44.45792056530667        50.800000000000004       293.2070643542233        1.600035647259762        45391.468416475414       0.5394086492649127
-3.839800074140678        43.35689346342892        45.413850296858826       293.20641763399897       1.6000701236704853       45397.0315498612         0.539475948564369
-6.814560166770368        44.439572681264316       50.800000000000004       293.2082517045659        1.6000358745574843       45392.32087836725        0.5394165950967098
-9.179617058278472        44.06453468275897        47.18355910649406        293.20985143935326       1.6000514340828145       45396.43733912217        0.53946256949107
-25.400000000000006       50.800000000000004       50.800000000000004       293.21953085729655       1.5999819612104984       45393.202348757215       0.5394063200759699
-18.142857142857146       50.8                     50.8                     293.21390181443144       1.60001686353626         45393.604203213814       0.5394214507741196
-20.77649666639004        45.61099627329422        50.800000000000004       293.21803324839726       1.5999842100149535       45392.626756946214       0.5394022353112601
-20.539897417548772       50.800000000000004       45.22269835885899        293.2123250701348        1.6000344883888855       45394.967274774346       0.5394405492480817
-3.1862958696422834       38.81141067298837        50.800000000000004       293.2010093044682        1.600054519932122        45391.16606050451        0.5394161957637796
25.400000000000002        25.386803271964844       44.56961969625081        293.17682406716665       1.5999274171983966       45392.182441808385       0.5394727735885204
9.35066270241986          34.471638448652044       45.65990383889299        293.1915183946403        1.600197003684203        45414.03652011401        0.5397054522999665
7.533349910167333         31.932422866035058       50.800000000000004       293.1884044640864        1.600074883600331        45389.241026741256       0.5394165089423721
19.29472280974157         24.95503108276343        50.800000000000004       293.17980963254917       1.59996682873518         45400.269144385864       0.5395633870343398
14.067113049202224        31.388483780749795       46.32539400759124        293.1873653034908        1.6002468410531947       45418.824852357844       0.5397700032753855
13.744146632050306        28.388352360149494       50.800000000000004       293.1699633647517        1.6001248806299382       45392.51916014903        0.5394894001103543
17.335230579952185        28.253468978150547       46.17672937787822        293.1862385337546        1.6002567394154277       45425.98771104941        0.5398572034537477
25.400000000000002        21.771428571428576       50.80000000000001        293.19299698247755       1.5993397698637364       45378.15873315557        0.5392763570832705
20.603348110702143        25.1184541755513         46.02806474816518        293.19553931129406       1.6001968675048164       45426.1144364213         0.5398415840485384
21.91197341166271         25.28187726833917        41.25612949633034        293.17986364391226       1.6002303623359517       45432.76448285914        0.5399494811947781
25.4                      50.8                     29.028571428571432       293.2105492461076        1.6000328092987748       45392.95320285897        0.5394198824586159
25.400000000000002        44.70387132735931        32.517083377356634       293.2001926897866        1.600090009060742        45393.089841797046       0.5394405598879131
20.38655708049824         39.3027379403693         32.74939955529741        293.19465024631086       1.6001836742690945       45405.26599685926        0.539595458506179
7.8076729223368435        45.75839714532093        33.4863258676894         293.17496309063586       1.6002808824372279       45404.020799665006       0.5396168942848175
12.342161320083862        44.93103815116475        32.70426798496986        293.1805041889954        1.600234293264617        45402.272308341024       0.5395859155040915
14.811082957242856        45.28792594229147        29.26119727756236        293.17875331065164       1.600258792684435        45402.203122728046       0.5395883156931659
19.302241170736202        46.75516640450029        27.204161880355034       293.1986417356947        1.6001368103928537       45398.203175858354       0.5395041793590688
19.61249227216746         50.800000000000004       25.01918578781345        293.2012267950305        1.6001080223327204       45396.19830354327        0.5394755973908766
0.4509198529156119        32.48104605788517        50.800000000000004       293.1956513489457        1.6000454108022877       45392.26091083623        0.539439064375481
2.5645312460742145        33.836538242820424       45.65990383889299        293.19583465419686       1.6001769054788353       45407.49376417986        0.5396197533750494
25.400000000000002        24.477672092858036       32.08322609751851        293.1405383473171        1.600207041433251        45393.40141835583        0.5395540399432408
21.60533131499416         23.74358324099438        37.5953981251886         293.1623723308149        1.6003871497100368       45448.69930097312        0.5401710868505459
25.400000000000002        21.193407130600804       38.643225820690795       293.1104513763213        1.5999146365147807       45406.60915980593        0.539766429339493
21.91197341166271         21.643723277065938       41.15850551776701        293.1474500333235        1.6003816888524902       45459.85383677766        0.5403311652413414
-19.99488241048125        50.800000000000004       39.64149124766305        293.2086599637506        1.6000585578310373       45395.17440846535        0.5394497537073872
-16.47771288938175        46.90985172831945        43.67775948355031        293.2085481870599        1.600063298796838        45397.91632342452        0.5394825426851534
-13.8983699678332         50.800000000000004       36.05753701836996        293.19077630366064       1.6001734881177294       45397.383766696825       0.539508914669251
-10.037563664944319       47.24474834212682        41.37402763515338        293.199573459643         1.6001194100777802       45398.64162227655        0.5395076753358607
-6.869755238383388        50.800000000000004       32.497234245997625       293.1819424463056        1.600233851599584        45398.207718244565       0.5395349628495938
-2.113001129873416        50.800000000000004       27.381441328432906       293.1742888223469        1.6002859983609594       45398.98373723176        0.5395582708165233
-2.2147915288021003       46.615668996140016       32.12400715609543        293.1805910028809        1.6002425162419103       45400.06771022267        0.5395595550616471
-5.329643235741569        46.537107122796755       35.23434767018365        293.18179300407166       1.6002376404298924       45399.682007013456       0.5395527590569288
25.400000000000002        32.07326357634293        32.434740441179585       293.1730611136277        1.6001695752213576       45392.49942862255        0.5394834652074697
22.06111070065575         21.467338346353213       32.02086699287191        293.16845486559765       1.600262499905393        45446.66348241931        0.5401356838128364
25.400000000000002        17.80625381026785        32.051134000761614       293.1056426628102        1.5994422640186559       45438.98851202332        0.5401601973462852
17.6717578072133          27.061478062190456       30.226399382070973       293.1669504613618        1.6005096931027567       45467.939587793946       0.5403913243399595
25.400000000000002        27.518748671380365       27.253583809752783       293.15418722543563       1.6001109176690174       45389.969047521234       0.539488123137575
21.956916868388912        31.064568720876466       28.59534841078268        293.1862767775592        1.6001836226972552       45414.17829938688        0.5397167861652116
25.400000000000002        19.482162619012296       28.715294620688255       293.1690399804717        1.5986003255150723       45395.8109100954         0.539530221842555
22.07682247229505         19.301645512312135       29.46290290011405        293.1360347288601        1.6001267139266622       45479.53893230484        0.5405861909595304
25.400000000000002        22.817871760307387       28.731340669066704       293.1516561559565        1.5998347681686924       45375.33009239241        0.5393187864501292
23.433213246109574        24.48565309661644        28.362783942526853       293.1450985375439        1.6003133556104294       45414.65084339865        0.5397982171094596
25.400000000000002        38.58718895946145        28.650396499916564       293.18637509364373       1.6001553305523648       45390.68158953102        0.5394373627711361
21.742206786658958        36.23685517163392        26.912979112446575       293.1880519796368        1.6001941042284207       45401.44381174852        0.5395621784207235
18.991990069304947        42.710332809000576       29.389137972896606       293.19554762987383       1.6001644086726052       45403.26621129722        0.5395700416193955
-9.84092316668764         45.73327410965976        37.193473832474986       293.19229765955083       1.600157973166908        45402.205204640406       0.5395634135439002
-16.645446289652288       43.56266815620531        47.012143922470024       293.2086554799461        1.6000623948516584       45398.72428796277        0.5394919466531458
-4.175509660167973        38.77268433567106        45.847276771129614       293.204193819797         1.6000831040241503       45398.418449800934       0.5394965215929086
-8.680774710512964        39.154437772975136       50.800000000000004       293.20280784014534       1.600052083492142        45392.235650831404       0.5394255975710526
-7.860091804977276        41.231090509962335       44.70719749205887        293.20585537204255       1.6000871074715446       45400.31371212216        0.539515986756056
-11.527200980967136       39.30944478587042        46.5982488860023         293.20787334725367       1.600076844142905        45401.206671508626       0.5395228850253174
-14.419653594002162       44.10563285577174        50.800000000000004       293.20774716875064       1.600046801609074        45393.6902415376         0.5394337960584357
-25.400000000000006       50.8                     43.54285714285714        293.2135888075215        1.6000179996654527       45393.81038878083        0.5394244767568336
-19.433060697891825       46.90985172831945        41.432889546301546       293.2096214754169        1.6000604689659896       45397.66836994213        0.5394776213945746
-25.400000000000006       46.14292306686765        45.54477309300126        293.21248889071603       1.6000276424077349       45393.40428395669        0.53942167442961
-20.27860702318276        39.65657592794184        50.800000000000004       293.2288915174098        1.5998888351463025       45390.58913161733        0.5393580489613684
-22.135619492651205       43.281280299748026       47.012143922470024       293.2109592628965        1.600046850478897        45394.39768525833        0.5394362934022011
-25.400000000000006       43.542857142857144       50.8                     293.2220721439525        1.5999526851380568       45392.49539457501        0.5393932445218496
-6.858929258950911        32.49143851769494        50.800000000000004       293.1912848220141        1.6000615692563542       45389.96486556683        0.5394198118164085
-4.511219246195267        34.1884752079132         46.2807032454004         293.20227931939104       1.6001079889359795       45403.85352697598        0.5395646329919347
25.400000000000002        18.142857142857157       44.55855491492556        293.1569892900708        1.5993590857958007       45406.40801935725        0.5396783521580613
25.400000000000002        14.334503305968427       38.540682284132046       293.0382666484974        1.5986545749158705       45438.506441973375       0.5402786602180443
-0.5346780499912253       28.518077924280902       44.42437719188555        293.20126486002914       1.600159097794612        45421.59667640227        0.5397773544026818
-2.3708404432792127       27.521464710399687       50.800000000000004       293.19671827369353       1.599914822014821        45388.968565791976       0.5393979754899069
25.4                      14.514285714285723       50.800000000000004       293.10169879024534       1.5974469301663414       45389.78480059758        0.5395825439893059
19.789694751884785        15.870901443893745       45.91430291487142        293.2297584343133        1.5997731347595687       45527.08112072538        0.5409783287975943
20.196521431293462        20.49467780972252        45.971183831518296       293.1821003474206        1.6004444430605111       45439.9246252575         0.5400304565490922
19.037231016662528        17.894319495674164       50.800000000000004       293.15716049418324       1.5995076716910013       45416.494715540735       0.5397979224515411
19.158554914925553        10.885714285714295       50.800000000000004       293.1358623820624        1.5978177450486024       45474.99423654714        0.5405324888692126
4.123766421899332         27.944263129449183       46.814476724177545       293.18786486313365       1.6002584526249735       45412.487719866716       0.5396937714424788
10.490127723378718        29.64093275364478        45.78293060991007        293.18027791711097       1.6002752712606376       45428.73069995084        0.539900778466846
3.4247940358113795        26.21744912818909        50.800000000000004       293.19383166092774       1.5998900469227941       45383.3369597239         0.5393363599790673
8.814983046397613         25.58610463855206        50.800000000000004       293.17650943255205       1.5999049430097225       45384.11780713625        0.5393775066258887
19.297367134318048        17.192605672297613       41.676222600285215       293.1550362646486        1.6004832734375511       45590.88579248285        0.5418745747133576
15.730903526011975        21.80232346544411        47.23689260742161        293.1665705530177        1.6003283498646477       45463.75741218627        0.5403423189528697
13.037860228698529        21.510607507357165       50.800000000000004       293.1729368943315        1.5998305153800156       45404.628124958195       0.5396278416996612
11.629592744337577        24.81022705863752        45.905957380927155       293.1820268571671        1.600277868310713        45462.821317243266       0.5403027075544332
3.5063913743735933        50.800000000000004       26.272814981157882       293.1678807236239        1.6003321490636209       45399.95983566681        0.5395816655434371
0.9000601781373687        46.69423086948327        29.013666642007212       293.1724466130033        1.6003023418913862       45402.921148092944       0.539608456913698
25.400000000000002        44.55855491492555        25.399999999999995       293.19781023608004       1.6000962015201166       45391.707581127484       0.5394285166632289
18.991990069304947        39.743083074826515       23.963253327449067       293.19221097495125       1.6001924473317242       45406.195967987485       0.5396109996327746
25.400000000000006        50.80000000000001        21.771428571428572       293.21052119674476       1.6000363818718706       45392.81581681525        0.5394183014558928
6.478943617331323         44.33055318883023        29.659158560311926       293.1693592911625        1.6003250193097331       45409.00032169887        0.5396863904828729
10.63017584518077         47.86551907558238        29.133256582228114       293.1800683879546        1.6002468152343308       45405.36383491265        0.5396234590579608
8.918190370277674         50.800000000000004       25.562245179486364       293.17754990761847       1.6002633007722074       45398.04373583063        0.5395410975652359
16.75294800548273         44.9679907765176         25.11609322119094        293.1857110212387        1.600197485992186        45401.40462146551        0.5395660208354853
12.739718314590172        47.28769121077082        24.259120047085933       293.1749387596355        1.6002724227520013       45405.468031191136       0.5396341391011655
13.540292803664151        50.800000000000004       21.298555613164556       293.1706483780357        1.6003151588248523       45399.5923896915         0.5395722045856024
18.6948130537226          44.64805561074372        20.970989164819525       293.1920530599445        1.6001848569179056       45401.28148376277        0.539552886100839
19.3152172648034          50.800000000000004       17.541027814638955       293.1911631383347        1.6001721315670887       45397.66098117967        0.5395114972960878
18.805039516751307        18.51430990070148        37.438142285699016       293.1020424793462        1.6007214040615825       45553.825008478736       0.5415319784425858
25.399999999999995        7.2571428571428624       50.8                     296.81994103024766       1.5489476906917228       47399.03650687639        0.5564095078415219
22.279277457462776        10.885714285714295       47.67927745746278        293.18917734912935       1.5987301337004214       45517.57593671892        0.5409402454669137
19.158554914925553        7.257142857142858        50.800000000000004       294.8372836716541        1.5730024694670444       46580.6876940484         0.5504800671518945
12.917109829851096        7.257142857142858        50.800000000000004       293.5305440534713        1.5902410952290942       45901.34417951929        0.5448666259142265
18.266767979636896        7.555928613159556        48.79286539017464        294.69545280933403       1.580485858070127        46469.386824258574       0.5494290402591866
16.037832372388326        5.4428571428571395       50.800000000000004       299.4930007956708        1.5256334151127644       48875.068713056724       0.5686156478223932
15.146045437099668        5.741642898873837        48.79286539017464        296.6049863078364        1.563014791214343        47626.189524756956       0.5594811918092918
25.4                      1.8142857142857183       47.67927745746278        339.75757136616136       1.1401624036316584       68316.60016273231        0.7006081819097575
25.4                      0                        47.67927745746278        376.32123768694873       0.8382742682505068       103122.6672624561        0.9548024227769253
25.399999999999995        3.3306690738754696E-15   50.8                     361.9286679899527        0.958470496859246        86705.567403522          0.8347224679130002
23.36615914869528         -0.37970088439092375     48.814555888907314       382.53255088012713       0.8130412156481833       105918.75056700218       0.9647672575190784
22.279277457462776        1.8142857142857183       50.800000000000004       337.9607820848168        1.1505814552746594       67018.85500035841        0.690953467372058
22.279277457462776        0                        50.800000000000004       373.6210347578208        0.8534913231797164       100115.8655581558        0.9336620159018344
22.279277457462776        -1.8142857142857105      50.800000000000004       391.1339118596468        0.7367551060605488       117636.70717124685       1.0479377642392715
24.383079574347637        -2.0041361564811746      49.80727794445365        388.88706138755975       0.7512841317444011       114914.06101298032       1.029598217291433
22.303022070320345        14.05041852426626        27.91610220921614        293.5117328278835        1.5950125364977983       45817.66068769339        0.5439081275974273
25.400000000000002        14.262884145748481       32.011995499654084       293.17422050161787       1.5969308951367573       45610.89140316769        0.5420768793710596
22.303022070320345        15.966184514259327       31.06793947166362        293.2886128038236        1.5979058529124333       45603.04315596026        0.5417722128160414
25.400000000000002        15.890487820274783       28.89929673831414        293.3110714238           1.5943558142246137       45480.37164201227        0.5402734820249568
19.158554914925553        3.628571428571429        50.800000000000004       310.6960017219671        1.4157212527413023       53474.43259808111        0.5996925089767019
23.15700547106901         1.7738281500986015       48.02353000390668        330.88880283405445       1.2650293520583051       63485.3985321636         0.6685130391586008
23.15700547106901         5.402399578670031        48.02353000390668        305.6995773951612        1.463610188354649        51558.82222996888        0.5876601654038237
25.4                      3.6285714285714374       50.800000000000004       316.27081811120655       1.3600543076584248       56650.578333099955       0.6241131441041942
20.036282928531783        7.216685292955747        48.02353000390668        296.62820901276694       1.5589563538190807       47220.99687582674        0.5546778261827202
19.158554914925553        0                        50.800000000000004       373.3297338736869        0.8765286345439578       100628.47303075514       0.9391747440310977
20.24543660615806         1.434584829894789        48.814555888907314       347.882745211388         1.105541971763518        75803.48546973057        0.7592317997582257
25.400000000000002        10.885714285714295       44.55855491492556        293.05252650562517       1.5986680550651498       45443.58005464088        0.5403126943774941
22.94785179344273         7.555928613159557        47.232504118906036       295.60281119956926       1.5711956343590032       46772.01252249381        0.5513096580036942
25.400000000000002        7.257142857142858        44.55855491492556        295.1099205556321        1.5732444486008037       46562.30634793103        0.5497544809975956
21.75094129348928         14.780514476106017       34.081340874312765       292.843870503697         1.6015889949596218       45494.98062096287        0.5413092511297334
25.400000000000002        3.628571428571429        44.55855491492556        305.30505845733757       1.4736208385580623       50905.05833940714        0.5809584097574806
23.36615914869528         1.434584829894789        45.69383334637009        348.56360489618066       1.107347069161477        76914.23923582851        0.7688521152775606
25.400000000000002        1.8142857142857183       44.55855491492556        338.8574342458698        1.1718856487051477       72632.06088024973        0.7468432363634873
25.400000000000002        7.257142857142858        38.31710982985111        296.08395764177925       1.5567246924967717       47052.35901930206        0.5537128830457144
22.971079243553522        10.552313124628093       39.67285782979697        293.59586690715435       1.5942380135253902       45875.2534883765         0.5444357595818018
23.625596224730813        11.371706817449638       36.95833086860311        293.9145219974181        1.5885576654502638       45884.661858806925       0.5439570304375155
25.400000000000002        12.527008893598765       35.2567696413393         293.06264154532226       1.5956075985816034       45503.684990884954       0.541008653369517
25.400000000000002        10.71951448122911        31.97285699854655        294.59241844710573       1.5790749253257852       46449.72464991222        0.5493886480196664
23.851511035160172        13.34284949774422        31.520398235105088       293.47879737521635       1.5948177330306457       45782.06416460765        0.5435465483701709
-19.33117997492677        50.800000000000004       32.486641903003324       293.2036889057889        1.6000902292691277       45395.76379499565        0.539465903734744
-16.3848044765678         46.90985172831945        39.64091243165501        293.2009542361621        1.6001047962012462       45398.35343123297        0.5395017098385376
-7.51648519212838         50.800000000000004       25.14246364874559        293.1681815256833        1.6003253031682438       45399.495566895996       0.5395755940506536
-4.640373715901847        46.12120527352904        26.78384987478487        293.1706632639752        1.600306177339438        45407.6183439008         0.5396675653044908
-12.998118601545666       50.800000000000004       28.746870452214193       293.1811016984756        1.6002384298426866       45397.82140022126        0.5395319188505915
-9.333939072700797        45.73327410965976        30.174237128188445       293.17507315905806       1.6002883000484256       45407.842598613905       0.5396621129240469
-14.058309821662126       44.17291283839115        33.74823956814531        293.1844764501838        1.6002182781496894       45403.84795905001        0.539597330487611
25.400000000000002        33.10784883812188        24.977072102941804       293.1615855313598        1.6002261599835232       45384.45500278111        0.5394089722570861
21.46642649221915         30.468522805557416       24.44115021869867        293.1818085375334        1.600234793568032        45412.42117656316        0.5397041291894991
25.400000000000002        27.197815790767475       21.306302299326873       293.13643255815595       1.6001110744272184       45382.83894905495        0.5394360480120028
21.46642649221915         24.493634100374845       24.642341787535198       293.15538364847515       1.6004006262884025       45435.301949382054       0.5400247290286443
22.303022070320345        17.64209332300377        27.732100091590247       293.24730096865903       1.5987925407180137       45558.13409301245        0.5413149333578812
25.400000000000002        13.974721830281714       25.74745947586666        294.11635400349195       1.5800893126237474       45961.42878347355        0.5444931877539437
25.400000000000002        12.347118155755412       28.860158237206605       293.8721361893785        1.5824485110059887       45835.59638185736        0.5434537374283779
25.400000000000002        21.158071427756735       25.37945524061487        293.08851439575307       1.5994319781829776       45383.976398010374       0.539537764795393
23.433213246109574        22.905194011724006       21.23339846460255        293.141293129639         1.6002259918847488       45409.47160268998        0.5397436632719561
22.964166753727614        18.517586058331684       24.329488728089256       293.2139102560517        1.5994810119846836       45546.006973549716       0.5412324683743596
25.400000000000002        21.23741267541495        21.601955191142395       293.0962042595745        1.5984995297538935       45348.733145802464       0.5391046382032582
21.7716244822571          19.041066753404248       20.923858141750827       293.21507637337896       1.59958819785328         45451.28346210789        0.5401047016072343
23.58581224112855         20.17891033823871        19.374156641710368       293.1734530011739        1.5993211443301107       45442.3104508629         0.5400747402705964
25.400000000000002        18.72484826191681        19.25403417540358        293.2757976354606        1.5960921338759222       45474.21534201608        0.5402653223670383
25.400000000000002        21.316753923073165       17.824455141669908       293.0914910597341        1.5999346481448453       45400.833037995755       0.5397326797497436
25.400000000000002        38.76937185901117        21.665314086461557       293.17826366466636       1.6001894680030933       45390.21637018922        0.5394467585377427
21.52749670492901         35.966012928125686       21.039662262301064       293.18507788535976       1.600226000967204        45405.83581462643        0.5396198479816191
25.400000000000002        50.800000000000004       14.514285714285714       293.20777208416706       1.6000514995981359       45391.99060511456        0.5394135526716234
25.400000000000002        44.55855491492556        18.142857142857142       293.19369261327347       1.600126026555394        45390.765667366264       0.5394248986920873
