% Model:              zahra.mph
% Version:            COMSOL 5.3.1.275
% Date:               May 12 2020, 02:02
% Dimension:          3
% Nodes:              5948
% Expressions:        4
% Description:        Temperature, Mach number, Pressure, Density
% Length unit:        mm
% x                       y                        z                        T (K)                    hmnf.Ma (1)              p (Pa)                   hmnf.rho (kg/m^3)
8.838838165804061         -18.19896271014086       -7.411153496833547       259.9115057036034        1.3639883864367905       71695.11190852462        0.9611300262304919
10.307425146810083        -21.18376228864265       -3.5957372645503063      261.774348736004         1.3309126744537847       73207.69106350139        0.974423445882671
9.420726441698235         -16.370171812606237      -12.988549315562         272.92059129592604       1.427072852027891        88002.16400298006        1.1235053671960886
7.079445020543012         -14.463810005881939      -9.177821398278803       267.8062572548461        1.3844156229809919       78562.4770960769         1.022145101459708
6.3276029311762985        -13.459501581983488      -14.01522578640685       275.1406700889026        1.445203500468217        88483.56505921714        1.1205362865341923
11.891028664936327        -15.243154702775662      -9.389508546755414       274.08879688212375       1.3971283501057103       86745.06677266069        1.1027361309733588
8.326421782873705         -17.716374197032184      -1.3787970829751428      254.02640535592133       1.2487350976797136       64728.54843328871        0.8878408197237488
11.548477273024314        -17.875572073668074      -3.368770540923787       263.1989071032832        1.363027746053832        75453.99545011188        0.998886774968677
12.693295940456196        -19.47827214581465       -7.158892710085541       264.93307044481855       1.413313866057383        78993.02574969779        1.038892664686941
10.866124982598697        -20.09845799348878       0.744818452031872        260.547146435895         1.295390460309073        71677.092292818          0.9585442388965622
4.934798682434381         -21.455355089275972      8.612530953697348        256.27045729505625       1.2275651415831388       69595.24103528915        0.9462352063610159
6.747758790484505         -16.986153634430615      7.74895994954457         250.84298769684403       1.2068612271793033       65597.6479579185         0.9111804774829172
4.859166047979048         -19.014263670209367      10.761879097169958       260.77205428310174       1.293432674345969        76113.55956612776        1.0169956325618517
6.222320832812342         -17.2709808637831        4.188619582638397        247.88073162764206       1.1579458300012937       59647.177330568775       0.8384269515608177
7.774159470418026         -20.188072239218968      3.569911777905448        255.50673461689078       1.2277710812765799       66469.75076322445        0.9064415440277594
10.43723584999815         -20.10890355444553       4.559520337573409        261.1975261879506        1.3130848800352775       73988.58946915818        0.9869923619478143
8.333333333333337         -17.494108138309002      1.399528651064722        251.92920524502944       1.2028351480798523       62216.212338041274       0.8604847042161559
20.359352213966726        -31.80865442496622       22.30282466075318        276.91157207905025       1.5631199863687377       101615.76541755215       1.278609982787267
25.399999999999995        -33.02000000000001       21.000590948775056       277.0122253463432        1.5641868010592501       102617.02155824837       1.2907394152618819
22.559056739579198        -32.994891729289805      17.973859882989455       275.2663986955985        1.5609874280813856       99220.1580550084         1.2559282137843022
25.399999999999995        -30.420110909746803      16.671579510935164       277.3487989335098        1.5631668234967189       102690.28473719033       1.290093454668989
22.169440291878164        -30.482109470886463      19.812783843876787       277.1092257247455        1.563958776228557        101936.18892062179       1.2817269352166556
25.399999999999995        -27.835004153105597      12.434242542922286       276.6222774824625        1.546630837197923        100771.25626962235       1.2693097715050394
21.480534523373098        -30.216255071479782      16.539258650258986       275.43974144890484       1.5550352151386735       98792.83782752737        1.2497322062699217
22.93370694175991         -27.21572775220171       8.788338998531803        274.27553001303875       1.5337526611339347       95428.27055600936        1.2122943845859564
25.4                      -25.246321203858983      8.123579421046829        277.4287594113231        1.5240966749716116       100893.13763506214       1.2671506527210352
20.467413883519836        -26.692898903933976      7.286521653894403        271.7067270043423        1.508169608259613        90753.88958802471        1.1638123452084992
25.4                      -22.790805859655386      3.9076697330501395       279.3460719512137        1.5095259480012428       103018.81170335942       1.284967284197317
20.467413883519836        -24.20066350732352       5.119944731772031        272.8807265863512        1.4924316936697648       91316.75510816491        1.1659923771351144
22.35810097355103         -23.99031785044625       1.7879931465523387       275.90559031858527       1.5214027514813078       95885.74967932787        1.2109094578053603
-16.60118189755011        15.240000000000006       -25.400000000000002      278.22652596227084       1.5440288267441813       106710.185826671         1.3363660883290662
-15.23050931930786        15.567689089172696       -22.541440552366844      278.628213946124         1.5409221819773793       107325.67317162085       1.3421363331524594
-12.20177284632516        12.700000000000012       -25.400000000000002      280.8929343411413        1.521586300845209        110036.2069053502        1.364937920877141
-14.016090530928675       11.034686342713176       -20.9288923196675        291.25135278478416       1.4283949614270448       121188.0122699166        1.4498057380203762
-13.030804793695383       14.297689089172698       -22.541440552366844      280.5291421508206        1.5262333867881108       109527.8983888856        1.3603945210442194
-4.783533413523721        1.5212615452472789       -11.707074384170923      332.8986972114871        1.125553108828827        164043.68145465592       1.7169811008779374
-6.165192133238959        2.0508849720902567       -14.808476516925833      320.442245471267         1.21807490415416         149492.97513227075       1.6255080402643434
-4.0574545174092265       7.538465253719799        -25.4                    291.9405157101027        1.4267203220316131       122762.31676480731       1.4651726669333731
3.8906483309494955        2.5564651143965875       -25.4                    294.71023860214166       1.4085938667411761       126186.01971209703       1.4918807864847137
-8.145033294179228        10.199572902798819       -25.400000000000002      284.8326229724103        1.490458507013879        114796.85595988946       1.4042950592606567
-10.601967216937032       10.311683596253658       -21.51604861258063       289.0587393838078        1.4536840446144303       119155.79918783654       1.4363066881822133
0.9178921057271174        2.3211517512159596       -22.21389169407366       303.16820730691484       1.3396608105875947       135052.58466624806       1.5521630756570703
-0.07154241523527095      5.161767922753776        -25.4                    293.9990577910775        1.4125055304108256       125144.97823471791       1.4831517611185385
-1.797794079401711        2.087851655320537        -15.383945355611715      320.66498370968134       1.2151749542847308       150472.48475687148       1.6350222151160694
7.654042494670957E-16     1.4453821538773814       -12.655566776294645      329.83225496863815       1.1545314426906306       160512.35953785368       1.6956392397776703
0.9536633133447533        -2.02907932956255        -15.642312026513759      312.24323799613546       1.2844315785884153       135745.2944489755        1.5147809863447788
25.4                      -20.46473206449053       -0.13322031361414746     281.33911898246873       1.5100261562635127       104900.80897716123       1.2991724952382668
21.937119318256077        -20.3664640597514        -1.976322887354105       278.84037041502603       1.5130331177905483       98381.22072714083        1.2293474913279365
22.554353470879953        -20.382506925782028      1.3217460099680922       279.7122485055515        1.505811208968524        100163.53692085383       1.2477175120825708
3.5905387177944754        -1.7535163800544937      -11.871193333410252      312.93237412887595       1.2442174353155013       134635.92381273053       1.4990929539438798
4.353484712393049         -6.029480231986341       -11.272464963885316      287.71921712446067       1.3946956107802218       97832.18680174292        1.1847616682141333
6.625406246010219         -4.008839617163524       -13.71170473140609       305.488754338976         1.3259688803868537       121495.16790449341       1.3857404082892986
6.772222429332244         -8.732571117309954       -13.287654855867777      288.7374696537329        1.389944071465853        101301.44067657231       1.2224485193285062
7.282518502390093         -9.534286806894768       -9.429190129091761       281.8933015213201        1.3787973687576442       92209.99866749255        1.1397546242832206
10.08967671718386         -12.63308108171279       -12.71822712232335       282.58081686249255       1.410308408110862        96533.59615941781        1.190293089677407
9.283274772495798         -5.735683033976365       -11.967268558060871      298.2370428465974        1.3611405339331069       112454.3324051996        1.3138104456726998
25.4                      -17.63799281381599       -4.402230520150876       283.97915689728154       1.4957407822452742       108188.48321030794       1.3274331829565538
22.174999999999997        -17.018946440319763      -1.9843752924111209      282.94967942857687       1.495677835830127        103531.06473999535       1.27491014635903
2.696903520882013         0.6839902003426221       -14.210501483610242      321.67976532441196       1.2054270247333139       149836.97931125105       1.6229807515560533
16.601181897550102        -5.079999999999987       -25.4                    290.6448481214811        1.454882220897402        121464.37822073327       1.4561442694504738
14.850545155687405        -7.941176078771816       -20.829316423183947      292.23042494162286       1.4397670799021016       118715.2272154512        1.415464891298286
12.201772846325161        -2.5399999999999894      -25.4                    292.39320193358975       1.4350164533900993       123012.88324135703       1.465890161192893
14.890371832485071        -3.0999839857118414      -21.277039283501303      296.8985137441689        1.4017965734596496       126753.55737623354       1.48754542463531
12.20177284632515         2.5399999999999894       -25.4                    290.50720529670804       1.4422525886007722       121271.22886446837       1.454517574987963
12.755446955041581        2.4060999430745          -21.902196299116365      295.57459303846514       1.4003617491661384       125836.57100265665       1.4833986464178606
25.4                      -15.123579938341273      -8.460780178449957       288.3915141206531        1.4802649441784237       115124.17145973606       1.3909199738571065
21.659307988183123        -16.856096086382642      -6.74316195912838        282.7607515509768        1.4778145457573724       104629.40193414783       1.2892962480736865
16.60118189755011         0                        -25.4                    288.50027994647456       1.465103524197622        118921.07963726413       1.4362522025145146
25.4                      -12.525188615633736      -12.547745239894182      290.012749743324         1.4672621705418591       117864.67628795748       1.4160698622928047
21.992142545819647        -12.036343859430273      -15.229017272694392      289.7655707056255        1.4659354239786173       115526.41567846017       1.3891611211832915
21.56362322681019         -14.201377552002985      -8.696632287726919       287.83309545783527       1.469264700426445        110466.64616629572       1.3372374901576405
25.4                      -10.15999999999999       -16.601181897550102      290.3624493751566        1.4570410259155497       120121.39617626423       1.4414448252251297
21.800773023073788        -7.97057149505497        -13.070115730923241      293.65371919066484       1.432802403037837        120755.20607503517       1.4328095285527638
25.4                      -7.619999999999992       -21.00059094877505       289.44818256638894       1.464419086946428        119750.71139790356       1.441535620636415
22.324977103456174        -8.415588039385906       -17.615396897560785      291.34663597635875       1.4502146867293393       120617.2944200812        1.4425061649621074
25.399999999999995        -5.079999999999993       -25.399999999999995      287.5269340011243        1.4745930074171372       117784.28563744483       1.4273383090934024
21.000590948775052        -2.5399999999999894      -25.4                    288.8371721656166        1.4612188940066015       119109.33849428222       1.4368480123010285
19.289780883710016        -5.639983985711843       -21.277039283501303      292.4328597912427        1.4403220345466152       123198.8302194808        1.467906914082953
22.344890441855004        -4.089991992855916       -21.138815116138176      290.9445606951337        1.4462327384671065       121437.18812092376       1.4543186165870425
4.636209094177187         5.437361690187832        -21.61238286042775       303.2940605733966        1.330926316025486        134752.64501322698       1.5480732141877516
7.715855299517683         3.38967373526714         -22.529839524220716      301.3028206114049        1.3496416574324785       132498.6785039134        1.532238790246957
8.234635233301788         5.180634596864062        -25.4                    292.71488436068654       1.4198444422872583       123578.31053635223       1.4710097465740115
10.063496274200984        3.2999256704207602       -20.780937673778897      300.9234377327702        1.35520756203854         131406.3066324657        1.5215222151958157
-3.7130872348432504       -19.6542081178484        22.303238725027832       279.66837192118993       1.460896640582838        101192.73312957275       1.2607357703339384
-4.783542300748147        -16.573172544689058      12.911223571313963       266.9898004947718        1.345164425151214        82775.63561482729        1.080254183109885
-10.014284543082887       -18.268705867299943      14.156003840265516       270.25337361348926       1.384974619870403        87337.08947259159        1.126018936274317
-3.737648726021625        -19.462980789627128      13.135616969559186       265.38545976335377       1.348954046121361        80946.10634011637        1.0627642622969729
-1.530808498934191E-15    -16.829564619284916      9.706322638865764        255.66954676858953       1.2187677340765453       68680.79285025809        0.9359968813554259
1.860869626304246         -20.834321338479732      10.859755015192501       262.5748713467655        1.2811889858449954       76112.74325187708        1.0100021934290029
-1.1363167723085543       -20.105940966772188      11.262996173542946       263.842543045778         1.2966628209183002       77543.0354085653         1.024038008599169
-1.572467509131665        -16.832795320105664      9.665938878606381        256.1424657950564        1.2282996539279885       69374.34840023356        0.9437032143155158
12.261091227366075        -27.999607372833133      25.400000000000002       277.73647947961575       1.5483307043618513       102457.91537856989       1.2853774970437597
9.066775186079276         -27.24454937741726       21.623467087879284       273.39525946735915       1.521751389604648        93590.46680346472        1.1927755737383277
13.253886945216673        -27.44219903364804       21.96314587431623        275.7464618696189        1.5382355312334757       98235.07788249716        1.2412942636217184
-6.455227367287102        9.391134492993835        -21.298432240855124      293.55806040716203       1.4148878118507886       124138.42788674634       1.4734328046060599
-2.3516306960719673       5.71248086290751         -21.569839982293754      299.08118739409286       1.3725188534776545       130511.53022861904       1.5204701162497967
4.783533413523717         -16.573172251142772      12.911227240642567       265.60014649819766       1.3476681368705448       82244.86870897279        1.0789432557515188
2.6025431580106027        -19.45688232007912       13.739328411805046       265.88247063315987       1.3577515891011953       81674.21611742114        1.0703193390569654
8.099693693210156         -25.536026312617285      25.4                     277.56441150527957       1.5203297369615583       100808.97944624253       1.265474912865688
13.359114797591902        -24.25728553094708       22.52093790151363        279.37515769665305       1.5247951768081334       103199.91403706002       1.287092184485128
3.91932825845755          -23.00398486722883       25.4                     278.59194480571387       1.4934819890425772       101474.1083723602        1.2691261482864733
1.7404335509049649        -22.501264935362194      22.265013367119877       274.8721570317923        1.4661909446633359       95444.67483868728        1.2098709677788324
5.721056758950269         -22.340305256354885      21.503370716476688       275.180009527403         1.4738284300729487       95497.25140910318        1.2091831701005775
-7.192227179768482        -15.03122467338332       13.943554911853063       273.11694185726026       1.358370440682034        89922.95792736969        1.1472023989654578
-9.554139459385263        -10.264199344544213      8.90718671870253         283.3781778918255        1.2978919383391287       96846.05182455711        1.1907857259671701
-7.072716201348093        -12.849090638728843      11.367488959537093       274.1076599081858        1.3215483478251524       87471.99878218482        1.1119006439429957
-10.957753954306517       -14.583070147011489      13.742989507452592       274.9700857139779        1.358281155620347        92313.77819925827        1.169766501269326
0.2002239574674057        10.159071516950757       -25.4                    288.8608832026543        1.4519555144180991       119088.83070935217       1.4364826985489978
-25.399999999999995       4.9501964889265055       -8.341194078417          291.4506335940154        1.429844050150391        121591.22982529666       1.4536349311255317
-13.62806827298677        0.8470102348983025       -10.001988028553473      322.5899764732977        1.1996332782654708       152670.21946212972       1.6490034501510213
-8.838831363858318        1.7373423181589702       -9.006064722774786       342.62280697505565       1.0577729380624739       175776.60377900038       1.7875693666760557
-7.7644380552893715       2.997652262091277        -12.827561963735029      327.0425549828794        1.1633137525184625       158318.41052139836       1.6867287880561337
-25.399999999999995       7.514337134637956        -12.442250228054682      285.4793881307669        1.4814655614369914       114358.46129007834       1.3957628962465487
-21.838267631361163       5.714988384281394        -8.363699799311831       301.4506250129568        1.3427114651729217       133149.9303775407        1.5390150198662165
-25.399999999999995       15.24                    -16.60118189755011       277.71205659208863       1.5516812505841213       105987.67160071562       1.329776703002276
-21.829622896145278       13.027689089172695       -18.142031501141897      279.5439176969519        1.5326356757047417       107863.7397770003        1.3444465149133578
-21.544665368554927       9.271012334356218        -15.322364789692845      287.57195546917836       1.4569090100993018       117227.56029464363       1.4203693735460754
-21.43346058522884        13.518189671272166       -14.840117152002689      280.4768926623928        1.5237451100311687       108727.68270382316       1.350706991999264
-20.924108302481184       6.01848989605912         -11.353393287669537      298.39872793033396       1.364345340420279        129803.30324545359       1.5156777680164921
-22.75242696024114        5.411486872503667        -5.374006310954123       300.7357455309029        1.3525683819987568       131921.5252837517        1.5284411293054945
-25.399999999999995       12.641525786759182       -12.516404758119783      279.9129369421661        1.5302570918176632       108038.11216721217       1.34484464822912
-25.4                     7.526222645092064        -4.340876936289293       289.8098820508775        1.4429186941809713       119666.54702430821       1.4387246110800207
-22.65713480183489        -1.282888484126122       7.104398607236212        302.53898168499325       1.3540065094517688       133209.0076792037        1.5341589414845553
-22.65713480183489        -0.07976840521521206     5.096825777685684        304.7651903270577        1.3356894706375817       135926.28454738326       1.5540185119028995
-25.4                     0                        7.802363795100208        297.973802547567         1.385265284804339        129504.24260531685       1.5143421701309199
-25.4                     -2.5399999999999974      12.201772846325152       297.23715106066805       1.3910654155718236       129017.14901782015       1.5123853225869281
-21.000590948775056       22.860000000000003       -25.400000000000002      274.4510833610661        1.5842001579205274       102810.19145400921       1.305236835707961
-25.4                     25.4                     -25.4                    273.4707799901735        1.5952628713392476       101827.71881601588       1.2973978938657926
-25.399999999999995       22.860000000000014       -21.00059094877505       274.0444739147969        1.5887025832227526       102516.66480117131       1.3034414361634676
-19.629918370532803       16.837689089172695       -20.341736026754376      277.5722965184471        1.5510534941982579       106046.49249273102       1.3311846264085359
-22.00052348494671        16.223576648227592       -17.848984175936316      277.84067380814224       1.5492569639720553       106212.04993382932       1.33197499115368
-16.60118189755011        20.32                    -25.400000000000002      276.0341794801425        1.5672615339552889       104521.95354846424       1.3193583205671913
-20.04863415639944        21.937674199366306       -21.01930029593499       275.31768636150093       1.5743443792752492       103802.11166353717       1.3136817919694839
-22.5149591852664         19.848844544586353       -20.67116348776471       275.2976220370402        1.574798205217114        103813.18557669249       1.3139176937563957
-12.500000000000002       -2.541878960267119       0.20335031682136803      313.8231550853524        1.2257278135631786       131761.00466567738       1.4629181110216731
-15.725                   -3.7963381273119334      1.2080012966010283       299.53401588956535       1.3365246773547808       114280.36680174308       1.3293629779656344
-11.97320634630574        -1.084999630643728       -3.5152606480601065      322.12785114394177       1.1819846600613886       145147.41282303844       1.5699981003505317
-14.610684929781605       0.8746686671065653       -6.5253288816113955      322.18741491722517       1.2150105227200612       149451.91258682593       1.6162591934773571
-15.381896184315186       -1.7775571405564967      -0.8935739669712995      309.0875356374223        1.2749955400440276       128670.80658597224       1.4504963314418684
-25.4                     2.40624015782182         3.7872181359991504       298.0631273998546        1.3833766980356226       129172.28864280235       1.5100078453264414
-22.174999999999997       2.43846403219379         -1.2053301528566267      308.84590571017355       1.3046402979797758       139393.87172888394       1.5726060273858282
-22.056059659128035       2.8021302595706796       2.8734883757012324       306.12125193215866       1.3196379187742524       137380.06321558732       1.5636816308251804
-25.4                     4.923648920619305        -0.3024848279563819      297.1809556292393        1.3885789516473122       127562.38144032216       1.4956147747555366
-11.548473591972591       2.0607327883407383       -4.963683845502678       337.9092120601907        1.0901270234640077       170646.74442414395       1.7596086121502212
-15.593301586576434       0.9023270993148282       -3.048669734669318       323.77038986479596       1.200588487938827        152355.22686044688       1.6396015991851056
-0.17675627780979597      -20.618003393552424      25.4                     279.450883398432         1.4656981540413274       102972.33726874695       1.283905877251682
-0.8189202508971262       -20.272172849140414      22.28732417750101        276.08071465099175       1.4450099015948412       97540.51340516216        1.2310255588678094
-7.47002320212407         -18.062830732728063      22.277805892828486       285.145226099794         1.4773646527146556       106983.30840732093       1.3072782100921463
-4.268521395329208        -17.741235987700673      25.4                     286.4516109198339        1.4749562239769316       110653.22739995432       1.3459561764877603
-11.60461410862506        -4.705053263025708       5.036990291875048        300.890789094699         1.308391206396941        112858.76558126783       1.3069064632754146
-16.264667426079203       -8.106800300259795       7.308600415050024        295.0452379692851        1.3948729741571595       111242.16918284862       1.313708296434439
-15.759441856147419       -3.635415115638976       5.7217118556236315       304.88380279696975       1.3166375918693296       124185.41460263482       1.419235095701974
-11.942280108778117       -0.4363394274457749      3.738849682991809        324.33096160601457       1.167626408966495        150064.8284142783        1.6121617375384634
-15.446140054389058       -0.2348165276238785      1.8555563192307793       316.47678054112936       1.2305033430580579       140970.3401506228        1.5520438919515624
-10.384647049296959       -9.900308725766148       13.777407989848461       288.4784279462944        1.3569876648279213       104988.8740487307        1.2680840462149194
-9.973524464689929        -7.3495541068510795      8.147209934734313        293.50362637245723       1.3040543194197647       106214.12275408814       1.2609181562149918
-12.28410444708254        -8.31443698174736        10.993893586159839       294.14934874760735       1.3487972473983623       110645.40928169183       1.3106405837499655
-21.543381116172483       -5.012388526712772       11.188132118427442       298.32774313993923       1.3921690816908097       126533.83444875848       1.4778526326369816
-14.014084634944133       -6.4815500399009425      9.160127697150534        300.37574979353195       1.3467248249420083       118111.87818955943       1.3700827897813568
-22.122593768629027       -7.758527847670964       16.73242424989277        294.407337614379         1.4220326540168235       123575.56134172903       1.4625208470533808
-25.4                     -5.080000000000003       16.601181897550095       295.94835002592487       1.4023926834709106       127797.83943205046       1.5046160557984436
-21.819054327048374       -3.660198625484792       14.635387078939239       299.95475387230294       1.3723297124497014       130706.73146649294       1.5183094969219202
-13.980846261652088       -2.433283273660593       9.217527810751161        308.466956801698         1.2862937862431234       130307.75336205306       1.4719047659026498
-8.383120136766381        -15.281983003367909      25.4                     287.0017310077619        1.469590951641365        111654.81642752669       1.3555359783207224
-7.1167941575151135       -13.535591531821611      22.341464082935794       290.179201161882         1.4452998722801589       113192.44812952107       1.3591559022537707
-12.49423028612187        -12.714324421283854      25.4                     289.75311915356133       1.4586556982378063       115942.43342861345       1.3942234874330524
-10.943826488802568       -13.574705641398214      21.057740944142516       289.63866141569423       1.4501410117778315       111443.57344124764       1.3406536684145474
-10.78466590729858        -10.1816051458571        22.81085040870228        293.53562458478876       1.430961915744742        117322.68406026346       1.3926413208259552
-22.848162846972137       -1.3967350354839547      13.606734590646537       300.1648568085129        1.3664886039188784       132179.05736258876       1.534337536162983
-22.316134334673485       -4.794313580206679       17.825132763278077       297.19989013521814       1.3927327511247507       128685.08145006935       1.5086818320656727
-25.4                     -2.5399999999999974      21.00059094877505        292.93914359199925       1.4249545349875774       124141.20574014702       1.4765788890084115
-22.509674900717943       -5.6400993127424         21.117545802275853       292.83549858642294       1.4297505961243644       123391.55973303778       1.4681817958346097
-25.399999999999995       -5.080000000000001       25.399999999999995       287.5271214422901        1.4742053216241615       117518.55578533655       1.4241172024244002
-21.00059094877505        -7.62000000000001        25.4                     289.53915985899397       1.4613657662038912       119530.33510827296       1.4384306567180958
-19.6193498014359         -8.740198625484794       21.234500655776664       292.57014907204217       1.4366863481717695       121758.27852693168       1.4500620595154177
-16.601181897550106       -10.160000000000005      25.4                     291.64696805410176       1.4482632210765938       121312.92636275753       1.4493314504019517
-15.974482726182398       -8.385248281855993       22.392830345333305       293.9301230898109        1.4275135624592314       121217.59934906052       1.4369434779320687
-20.878539207339553       -0.0807566421477392      10.60021456236374        304.6812072800398        1.333624958348082        136225.76984002124       1.5578717655447536
-25.4                     0                        16.601181897550102       293.78158579732377       1.4152204397227535       124833.17282491643       1.4805515776294838
-25.399999999999995       20.320000000000004       -16.6011818975501        274.9971178198503        1.578313830390293        103481.45904822563       1.3111503783727976
-21.00059094877505        27.94                    -25.400000000000002      273.337037748541         1.5963277172406682       101679.44282562599       1.2961425785169867
-19.58687345625467        27.639260857583732       -22.309962331316633      273.677102168138         1.59227002431498         102115.43895625943       1.300082909289021
-16.6011818975501         25.399999999999995       -25.400000000000002      273.69509486751133       1.5926847100680146       102244.84551237243       1.3016448734265162
-17.582309127532476       24.02650385414626        -21.36743710410527       274.79095698805224       1.581174547262311        103438.88685627289       1.311594252837796
-20.692160020960458       24.82354350101003        -20.779528306254853      274.2128550991123        1.5861078489204443       102673.16122020742       1.3046295959132967
-25.399999999999995       27.940000000000012       -21.000590948775056      273.4026977865525        1.5961672106800449       101809.8040842746        1.2974926589859221
-22.89186454657293        27.363543501010028       -18.579823780642386      273.97863884364114       1.5891866102947185       102460.2495550197        1.303037183325757
-25.399999999999995       25.400000000000006       -16.60118189755011       274.249489994077         1.5863588088146054       102750.19326753869       1.3054340071736148
-17.05118830231865        20.03357664822759        -21.14854096435503       276.6973483948025        1.5600985333963069       105274.31080837085       1.3256702583284463
16.6011818975501          -25.399999999999995      25.400000000000002       280.12349089923185       1.5426314662679037       106062.38130923056       1.3192586397731674
18.159647688354248        -27.998654424966215      22.30282466075318        277.9829612804787        1.5581976880642048       102860.05519902281       1.2892783184399155
25.4                      -30.48                   25.4                     278.83445639391664       1.5515685564990707       105642.39462029238       1.3201093296664848
21.00059094877505         -27.94                   25.400000000000002       278.8716435629976        1.552224008615596        104886.8087066341        1.3104927382250098
11.61054643136556         -12.177795312191197      -9.400374886844313       282.15568393022727       1.3869862853882724       94520.97660323983        1.1672328457301715
10.437231952732493        -14.59019783426686       -5.733291399217845       270.5523849089818        1.3757484248896152       80903.11051172661        1.0419141979318787
14.73354662469528         -16.974885716308684      -6.226431969514836       273.75011279235326       1.4129520960217186       87827.53017539033        1.117878147271935
9.598634930099314         -11.444704315087296      -7.117265692735804       279.30354970578634       1.3573084355607141       90229.08401293682        1.1256106577988516
12.499999999999998        -17.494108138309         1.399528651064723        262.44904903224597       1.3367796254535087       74158.94640735531        0.9845474481307618
15.249238636512153        -17.137736070245804      -1.4676453027975769      269.30475091074754       1.3817252791439032       84016.84034185237        1.0870272543970068
12.606911432255803        -20.5102205922634        -1.64762845975359        263.96297726899877       1.3542827247657951       76352.33160818879        1.0078534550081726
12.069498424266094        -14.663520070926637      -2.089570983320411       270.9093334160061        1.3643137399961007       81498.26643763298        1.048196020299127
8.838831363858317         -16.789253024054464      10.21021757924643        257.25317158449286       1.296042483237287        74663.62560100072        1.0112684091552777
6.528954426758538         -19.203324653607933      15.156324437938128       268.3015341323772        1.398335470314074        85449.06952654725        1.1096915659936295
10.70645988748301         -20.03399925026855       9.83631718134341         260.89659761651274       1.3397668174319657       78041.17845003214        1.0422538464989268
11.54847359197259         -17.11264349423623       6.167836701974322        262.5676884483869        1.33539537896236         77483.82760696477        1.0282243599715744
14.752266140756488        -18.87626479468194       4.579020451693277        267.3772586413216        1.389367721186922        81774.32010017434        1.0656401597045797
21.144088637966046        -21.64263563203309       8.382929234998574        279.4706355683447        1.5101429744569337       99843.35964036113        1.2448043774489175
22.9010061535835          -27.688809206834886      18.052624183151785       278.26336550195657       1.5559625720452994       103523.38233370332       1.2962850808466078
21.77982384417712         -27.969327212483112      21.651707804764115       278.3394659936236        1.555169246457275        103733.77612722454       1.2985644251921054
25.399999999999995        -27.940000000000012      21.000590948775056       279.0159662128512        1.5505609620038645       105406.56295276026       1.3163055117448912
9.679566734475026         -17.036939768040845      14.007663184434822       270.5810936483888        1.3918267076147497       88284.77247522751        1.136858616029575
21.99345864437955         -24.75178829115624       16.647545467477048       280.0524612518929        1.541919429217633        104056.10391079729       1.294631799942412
25.399999999999995        -25.400000000000006      16.6011818975501         280.1219467453241        1.5442824430382183       105859.53877698678       1.3167428380845292
13.022871521255803        -16.60405881190445       9.831396741930398        269.37982487762406       1.3791929781799868       87013.99665866232        1.1254913298907527
25.399999999999995        -22.860000000000003      12.20177284632515        281.6348711744719        1.5277126483374277       106435.0581799888        1.316789571219587
21.667859624463457        -27.326673082935734      11.946498208030162       275.1282913495748        1.5395113260589592       96956.79671942566        1.2278946608538988
15.065201780641285        -13.433488187346198      -3.9496857727583845      278.981200311219         1.3828316932537665       93003.03120857076        1.161556309842844
15.505571145634002        -15.09105795550398       2.502017873786855        273.14739827981856       1.3895661291258667       87612.12991740902        1.117597118915632
14.91297807806112         -15.190408616169028      5.0309510889011495       274.3094492561831        1.3975198123123855       89499.13921560628        1.1368317478391885
10.043294068630706        -8.526509785909477       -6.783580163067531       287.65643734069096       1.3585721308190235       98079.86163290871        1.1880202693280848
10.336156458727844        -9.329116082307845       -11.80444866174022       291.0033211532329        1.3868114563353473       103874.10442057405       1.2437338377764493
25.4                      -20.234851064065126      7.988985339540063        283.4257937710608        1.50167651490044         108473.68862353724       1.333531074180204
21.20226614075649         -19.00734328665909       5.7621929564464685       281.1587291947363        1.4944957223853736       100983.8820964157        1.2514646704072707
25.4                      -17.75626512226329       3.7658736605711063       284.53068381814234       1.4883235373886          108587.67441696393       1.3297485571117635
-10.83110026808291        15.567689089172696       -22.541440552366844      279.50245240422254       1.536980118813503        108662.56219319999       1.3546042119583293
-12.20177284632516        17.78                    -25.400000000000002      276.87264370039514       1.5582511209316863       105541.83996593721       1.3281976787374676
-3.811951790277853        12.802162252138428       -25.4                    286.35742195747173       1.4740627967622222       116348.40700408885       1.415696312617025
-7.802363795100209        15.240000000000009       -25.4                    279.0994885643358        1.5412117299373163       108281.76003200117       1.3518059972864143
-13.030804793695383       19.377689089172687       -22.541440552366844      276.69625483789173       1.561822685156642        105573.20689393391       1.329439371401423
-12.20177284632516        22.85999999999999        -25.400000000000002      274.88618892603427       1.5796095860618338       103585.56524233684       1.312999084615147
-7.9989379724754555       20.410042595841094       -25.4                    275.2452622021582        1.5765382599068074       104238.26063102527       1.3195486508576442
-5.77993093065275         4.307791700033466        -8.993728963420516       352.58836545250693       1.001613385936695        202890.29249320406       2.004986228465653
-6.019675740501226        5.047222288355074        -13.791519146390494      323.5124775974693        1.1849220521304078       156628.8913715492        1.6869373019423481
-2.9408485367061004       4.114337842860906        -10.38617381107073       346.63063632229847       1.0420743869680396       194090.311742241         1.9509898789920626
-1.24547319636216         5.282285555373845        -12.91730679784018       334.54244982906863       1.1078622643211242       170662.98211697768       1.7774860478745866
