% Model:              alireza.mph
% Version:            COMSOL 5.3.1.275
% Date:               May 10 2020, 18:18
% Dimension:          3
% Nodes:              19766
% Expressions:        3
% Description:        Temperature, Pressure, Density
% Length unit:        mm
% x                       y                        z                        T (K)                    p (Pa)                   hmnf.rho (kg/m^3)
-8.530453380102037        50.800000000000004       39.18093705731864        293.21353555961605       45394.44651515828        0.5394321339457602
-2.8237120308163592       50.800000000000004       38.686295073998345       293.2139012977036        45394.34115273394        0.5394302090461028
-4.824696676596106        46.9147483858887         41.66684695500694        293.2146181943826        45394.62722227219        0.5394322895775969
8.91819037027766          50.800000000000004       25.562245179486357       293.2076858961232        45395.10904963449        0.5394507691290081
13.540292803664133        50.800000000000004       21.298555613164517       293.20809648564034       45395.05856665825        0.5394494138059204
11.508489539065575        47.7094751415257         27.327751271804512       293.2091636705755        45395.918258044636       0.5394576664404992
-14.419653594002142       44.105632855771745       50.800000000000004       293.21611616804          45393.76469415904        0.5394192842222105
-9.067671842125074        47.65998328663711        42.32458600321817        293.2148467949793        45394.48420254237        0.5394301694901087
-14.084186793461084       50.800000000000004       44.131231122160585       293.2158022704092        45394.12536336725        0.5394241475670947
12.026516466696531        45.869245177727294       23.985469794716085       293.2079069377249        45397.06142067581        0.5394735633488601
25.4                      3.6285714285714414       38.31710982985112        293.1804994580989        45428.26058850653        0.539894783425822
23.36590893636783         3.6104540411266215       36.2752610813879         293.2476736070011        45483.83208567602        0.5404314012802427
25.4                      1.8142857142857274       35.196387287313904       293.32428518182684       45517.71745484625        0.5406927645274527
25.4                      7.257142857142857        38.317109829851105       293.178376400494         45402.098507312934       0.5395877660710331
25.4                      28.333351251751473       38.796888066875205       293.2089248198618        45393.13510142487        0.5394250325089701
25.4                      14.404130860841862       38.411117637739096       293.19183335156384       45395.98316589998        0.5394903246940325
20.846076742002257        9.300542864129465        36.44379568829072        293.2073744905153        45429.01502947207        0.5398542626999673
25.4                      21.236205290587627       38.60610750090894        293.2010433163781        45392.99381101407        0.539437853674773
21.30779519599595         20.220229351903424       36.64093029103764        293.20623720369645       45400.06106413692        0.5395122818183272
18.875223802686612        24.66508900070879        38.90187499606275        293.2100835934216        45398.14333034975        0.5394824152678716
21.534166481459497        26.404163989949684       33.14283127810887        293.2095052800923        45396.83394836707        0.539467919432602
25.4                      -7.257142857142851       44.55855491492555        293.4463110112481        45580.306287753294       0.541211091282319
23.14739445211195         -6.7407111768500005      44.826690710106895       293.5127307753467        45627.767403372454       0.5416520351128671
24.273697226055972        -6.091784159853564       43.13226154124761        293.4466115432254        45611.84366804954        0.5415850049243239
25.4                      -9.071428571428571       47.679277457462774       293.54240131313105       45618.571255456816       0.5414881288622171
24.273697226055972        -9.720355588425011       46.25298408378483        293.7643449869576        45734.85653173323        0.5424582782995933
23.14739445211195         -12.183568319707158      47.94741325264412        293.83443296544107       45793.61941594734        0.5430257030212787
25.399999999999995        -10.88571428571428       50.8                     293.6172590189851        45661.20293993333        0.5418559815419578
21.00691445743191         -1.7832000597832018      39.567976196409404       293.3848239693148        45570.0838083108         0.5412031122526813
19.15855491492555         -10.885714285714293      50.800000000000004       293.61222382712896       45755.89356642627        0.5429889753968472
17.774066361686675        -6.224279496557161       48.21554904782545        293.378746150479         45581.5460363081         0.5413504556157659
12.917109829851096        -7.257142857142857       50.800000000000004       293.29781978544105       45578.4539688724         0.5414630911971602
16.389577808447807        -8.8199875645429         45.631098095650884       293.68224517721336       45803.13602668961        0.5434200094699739
13.334777853083523        -10.244527694798297      48.327326547187          293.80183807534956       45900.249407397125       0.5443505175183914
14.765469372357462        -5.411771488354641       45.809421281483836       293.44553873754575       45604.44695403527        0.5414991576242191
9.56745922925642          -5.531505415143546       50.800000000000004       293.2779981550829        45515.40456569986        0.5407506216233094
9.56745922925642          -1.9029339865721049      50.800000000000004       293.2318300839639        45455.99333997984        0.5401298079077137
12.16047094849808         -4.7937677131094825      48.4110590768407         293.3237366590605        45541.828522814096       0.540980185085484
9.585797737702341         -9.105615868044989       50.800000000000004       293.56689447183027       45737.444714693745       0.5428538498976448
9.069819867648324         -6.365001401800631       48.104576970196206       293.57413872397586       45697.72794416943        0.542369071058472
6.217808628661736         -3.805867973144229       50.800000000000004       293.2823369041182        45500.3178860516         0.5405633856313284
8.042194761932661         0.7509863502024295       46.23481502587898        293.3131088818734        45500.880485302296       0.5405133574263197
6.411049501638964         3.570993450321613        50.800000000000004       293.17850157510173       45401.61039388437        0.5395817346385409
5.486553759974983         -2.8524716878270424      46.56155505071841        293.3925096503948        45586.033720711785       0.5413783556261744
5.9550716787874185        10.943627255979658       50.800000000000004       293.192662223023         45391.9952721784         0.539441407138937
3.9873821039771857        14.569622128024582       46.11017479106853        293.2044786208662        45402.63678166192        0.5395461264669664
0.7434065189150729        16.116084081175458       45.73108838754303        293.20898526102417       45402.2883020298         0.5395336924858471
-0.8056317148965618       14.55634484152256        50.800000000000004       293.198271425697         45392.203920132415       0.5394335665748818
2.527255126104169         -1.4614263289764697      48.680777525359204       293.3268545569244        45496.88456997228        0.5404405622813454
4.2742516531469485        7.286986141578478        46.31687533979302        293.2061900545125        45417.80572480558        0.5397232375403257
-0.3983810621625621       7.151894278586127        50.800000000000004       293.1882069598069        45393.98198160125        0.5394732149870051
2.7407849690209076        2.177243473745254        46.01744973094971        293.26663174318105       45471.72728782379        0.5402526473327159
11.403832067145062        -2.330392569076106       46.02211815368141        293.3403813448435        45532.35461004853        0.5408369569557191
25.4                      1.945110739143274E-14    32.075664744776674       293.66903327873666       45734.369966757724       0.5426285627733713
20.38435828800856         -0.07246954977922958     33.27043737853548        293.7016876709587        45830.64969906631        0.5437104436680722
25.4                      -1.8142857142856885      35.196387287313904       293.625755893302         45710.398968749454       0.5424240878781014
22.892179144004285        1.7780509393960995       32.67305106165608        293.5279919448181        45662.50298536349        0.542036201740923
22.892179144004285        -1.85052048917531        32.67305106165608        293.92508484696015       45948.67514566635        0.5446963245171621
25.4                      -1.8142857142856885      32.075664744776674       293.8585797545848        45893.91438542922        0.5441702926980857
25.4                      -2.721428571428539       33.6360260160453         293.8031567016424        45871.17141644459        0.5440032277285304
24.14608957200214         -2.73954595887335        32.37435790321638        294.03304325910165       46021.43967504707        0.5453585983661318
24.301728614357977        -3.167228586374343       33.948742607684856       293.87046131156274       45876.85294798528        0.5439459996293967
25.4                      -3.628571428571403       35.19638728731389        293.60417660569465       45767.66926466146        0.5431436048727828
23.203457228715955        -2.705885744177296       35.82182047059304        293.55948358038927       45733.114482989535       0.5428161577602263
25.4                      -3.628571428571416       38.31710982985112        293.3866888507401        45614.08703644794        0.5417222635248793
25.4                      -5.44285714285713        41.43783237238832        293.3832647767959        45588.827127087265       0.5414285905901134
23.14739445211195         -8.554996891135724       41.70596816756967        294.1775068782534        46015.72950669922        0.545023152822168
22.741367343089365        -5.888657157802937       41.7505489640279         293.6708042390084        45721.84425715155        0.5424766765100414
23.203457228715955        -4.520171458463026       38.942543013130255       293.6055835674138        45743.3487881744         0.5428523824872513
25.4                      -7.257142857142851       41.43783237238832        293.7324062015247        45782.638947473126       0.5430840679915893
24.14608957200214         -1.954793317753439       30.70242644272544        294.24722335544624       46101.792271893246       0.5459131295050758
22.892179144004285        -0.28101520693548776     29.329188140674205       294.2456015188946        46098.27719052584        0.5458745145237693
25.4                      -1.0295330731657775      30.40373328428573        294.087900512699         45958.1489275304         0.5445070090040164
12.917109829851103        -14.514285714285714      50.800000000000004       294.55111562193446       46472.46265087985        0.5497346585491892
12.419470468243006        -11.719210272371374      48.104576970196206       294.3137278743051        46195.31102542246        0.5468969219618793
16.45550039562075         -12.058813409084014      48.327326547187          294.3541148643598        46171.38790361266        0.5465387025915872
19.15855491492555         -18.142857142857142      50.800000000000004       301.6588484082095        50011.36697629933        0.5776579569380152
21.005916468124568        -19.157813178151827      49.333980028355334       309.68575910545485       54496.70573533186        0.6131505454356736
22.279277457462772        -19.95714285714286       50.800000000000004       312.4385996592237        55257.58983129089        0.6162335781065023
19.445555196855956        -20.064956035294678      49.333980028355334       318.03760282964424       59246.43191286724        0.649085387499247
25.4                      -14.514285714285714      50.800000000000004       294.03742932104984       46027.57100862801        0.5454231192507286
25.4                      -12.700000000000001      47.67927745746278        293.6651361284314        45848.038101067425       0.543984429960826
25.4                      -9.071428571428571       41.43783237238832        294.31192850643504       46125.41908787948        0.5460728240489432
24.273697226055972        -9.720355588425011       43.13226154124761        294.18523615262205       46023.237144008854       0.545097753375947
25.4                      32.15101409372748        32.28573523764477        293.2077546777624        45392.49278613855        0.5394195523387124
25.400000000000002        38.794450205832426       28.475803299608064       293.2104088577144        45392.89173334914        0.5394194102680592
21.606175756945866        35.716793245523654       29.227551054137027       293.2116007684536        45395.56388976321        0.5394489715463836
18.635793664833926        43.90724441564439        21.64718504288959        293.21231992627514       45395.82937965669        0.5394508033348516
25.400000000000002        44.55855491492555        25.400000000000002       293.21298581241615       45393.500333056276       0.5394219016211739
21.678185032432232        40.78652187310717        25.576671135570123       293.2122307626298        45394.81871513581        0.5394389573768662
-3.0916793822475976       32.80436107900541        46.91953169881019        293.21460007207946       45394.7808682383         0.5394341487195142
-6.858929258950897        32.49143851769495        50.800000000000004       293.2126572432135        45393.36059135855        0.5394208455022156
-6.541325887755197        35.613185578273075       46.348976715390705       293.2152517684451        45394.90663655475        0.5394344443039215
-8.680774710512935        39.15443777297516        50.800000000000004       293.2149408835849        45393.55740913581        0.5394189831585336
-8.073108095951655        40.066576075773646       45.90860583225421        293.2153562555789        45394.5108018289         0.5394295483153547
-14.2366721290397         35.82140650742375        50.800000000000004       293.21454387043565       45393.677726223745       0.5394211432823932
-18.142857142857153       50.80000000000001        50.80000000000001        293.21721410841104       45393.932943451866       0.5394192637058867
-14.94772248118543        45.42374754020526        45.363780392964465       293.21607992617095       45394.24462354952        0.5394250539515005
-20.539897417548797       50.800000000000004       45.222698358859006       293.2169608895824        45394.05443911609        0.5394211732848991
-25.400000000000002       50.800000000000004       50.800000000000004       293.217282888651         45393.854566065645       0.5394182058101124
-25.400000000000006       50.80000000000001        43.54285714285715        293.21686425005504       45393.94938599709        0.5394201027143652
-20.173861240592714       45.78333530351858        45.45427674294163        293.2168265281661        45394.19144780081        0.5394230485509812
-20.776496666390045       45.61099627329423        50.800000000000004       293.2167383480929        45393.868051506935       0.539419367826623
-13.098930145977691       40.126785318252686       46.76437832209641        293.2157364947055        45394.378566748666       0.5394272774221315
-2.851400734934184        25.042510356294212       45.85465845529663        293.2124867445946        45397.33741783701        0.5394684168349252
-7.121487278558467        18.002952827848347       50.800000000000004       293.20248625756363       45392.64564345678        0.5394310614251614
-6.675664744776652        10.885714285714299       50.800000000000004       293.1893271232189        45392.1535002534         0.5394494238300248
-4.428250279838522        17.126053344597707       46.880423130901676       293.2134409335832        45400.92226949195        0.5395092608612284
-5.777221383211763        28.330410708214817       45.72179685141888        293.2130115250732        45396.449631315896       0.5394569015365333
-7.841452716426381        25.083589237064665       50.800000000000004       293.2096571118227        45393.63227246489        0.5394295933637305
-7.795395448055404        22.277557603144846       44.828893779691576       293.21241393080163       45399.98072581904        0.5394999619286658
12.6047908769134          50.800000000000004       14.470625799771325       293.2030173751527        45395.58656473629        0.5394650331463141
14.122099150007129        45.84677659673917        20.15500266275654        293.2080943009932        45396.49531770066        0.5394664913689108
6.229433127820875         43.77904119765868        27.697950142148205       293.2064260483212        45397.87765709774        0.5394859878037987
3.5063913743735786        50.800000000000004       26.27281498115789        293.20723927960074       45395.16698352852        0.539452279282324
0.717119802640164         50.800000000000004       32.610508680080834       293.21166867109406       45394.58076306165        0.5394371638355854
2.559355911889505         46.33282222171914        33.059695086742806       293.2113923850274        45395.52358055525        0.53944887592262
-0.7244732144241087       46.76907041731295        37.075748158836355       293.2132384332615        45394.92511801072        0.5394383679250686
-6.869755238383365        50.800000000000004       32.497234245997596       293.2101052769608        45394.7881229368         0.5394425042421566
-6.372042300557601        46.769130745174884       36.175479324391716       293.21144737522286       45395.50671767609        0.5394485743652401
6.020069244126945         50.800000000000004       19.503631374308306       293.20444017228556       45395.44146987738        0.5394606911032627
9.848066684643191         44.88209290987376        19.641004653977497       293.2041656662317        45397.332491314075       0.5394836683010001
6.766114907534242         47.60549267846756        22.12729252591104        293.20290916898915       45396.15530125619        0.5394719909005717
-2.113001129873449        50.800000000000004       27.381441328432928       293.2075168180862        45395.11171218753        0.5394511118435011
1.94612612591282          46.619592039862766       28.723516308028763       293.2091110500105        45396.76036709428        0.5394677703708642
-18.8978463023126         40.37785439573602        46.76437832209641        293.2165332052408        45394.14031676538        0.5394229805746942
-20.27860702318275        39.656575927941844       50.800000000000004       293.2159995140878        45393.74529896945        0.5394192683510902
-19.3835610689325         32.50653535220837        50.800000000000004       293.21379846372207       45393.551938711265       0.5394210198370636
-17.847607459880464       36.09959649709717        47.31593470611796        293.2161169778573        45394.192058583714       0.5394243611526146
-22.1489231511563         43.26038873128396        46.1545757075076         293.21664412712823       45393.979549483905       0.5394208661020974
-25.400000000000002       43.542857142857144       50.800000000000004       293.21642004063074       45393.65970084174        0.5394174775528936
-25.400000000000002       46.14292306683189        45.54477309291878        293.2166275908558        45393.845415033175       0.5394193025911277
-13.8983699678332         50.800000000000004       36.057537018369935       293.2129814714095        45394.52484293647        0.5394340841052266
-10.923916834463158       46.75549648490683        38.05152005516032        293.2133465856302        45395.274919850985       0.5394423257265101
-12.998118601545627       50.800000000000004       28.746870452214193       293.2091809759529        45394.89316051744        0.539445452962415
-9.821172857838388        46.76231361504085        33.72754183346283        293.21170965004455       45396.28750594127        0.5394573701695685
-19.99488241048125        50.800000000000004       39.6414912476631         293.21603233353187       45394.11463028232        0.5394235967816856
-15.475791368368718       46.74186222463877        39.92756078592892        293.2144928477164        45394.6477670106         0.5394327643170693
-25.400000000000006       50.80000000000001        36.285714285714306       293.21619492826585       45393.91771197632        0.5394209576575465
